player_name,season,games,minutes,per,ts_pct,usg_pct,bpm,vorp
Jalen Duren,2023,67.0,1670.0,17.3,0.655,14.3,-0.8,0.5
Reggie Jackson,2023,68.0,1657.0,10.0,0.514,20.8,-3.9,-0.8
Reggie Jackson,2023,52.0,1338.0,10.3,0.523,20.8,-3.7,-0.6
Reggie Jackson,2023,16.0,319.0,9.0,0.476,20.8,-5.1,-0.3
Isaac Okoro,2023,76.0,1652.0,10.7,0.614,11.9,-0.3,0.7
Isaiah Hartenstein,2023,82.0,1626.0,14.2,0.567,11.2,-0.3,0.7
Daniel Gafford,2023,78.0,1604.0,19.7,0.739,15.2,1.0,1.2
Mitchell Robinson,2023,59.0,1591.0,18.9,0.652,10.1,2.4,1.7
Drew Eubanks,2023,78.0,1584.0,16.2,0.666,12.5,0.1,0.8
Gordon Hayward,2023,50.0,1577.0,13.5,0.563,20.0,-1.4,0.2
Alex Caruso,2023,67.0,1575.0,11.5,0.588,11.1,1.1,1.2
Shake Milton,2023,76.0,1567.0,12.7,0.575,18.5,-2.0,0.0
Norman Powell,2023,60.0,1567.0,17.1,0.612,26.0,0.3,0.9
Cole Anthony,2023,60.0,1552.0,16.0,0.57,21.5,1.3,1.3
Malaki Branham,2023,66.0,1550.0,9.5,0.524,19.1,-5.2,-1.3
Cedi Osman,2023,77.0,1548.0,12.0,0.579,18.2,-0.7,0.5
Kelly Oubre Jr.,2023,48.0,1548.0,14.8,0.534,26.5,-1.1,0.3
Josh Green,2023,60.0,1539.0,11.2,0.645,14.6,-2.4,-0.2
Brandon Ingram,2023,45.0,1538.0,19.2,0.582,30.8,1.7,1.5
Josh Richardson,2023,65.0,1530.0,12.3,0.555,18.4,-1.2,0.3
Josh Richardson,2023,42.0,997.0,13.6,0.556,20.5,-1.1,0.2
Josh Richardson,2023,23.0,533.0,9.9,0.55,14.5,-1.3,0.1
Joe Harris,2023,74.0,1527.0,10.6,0.621,14.3,-1.1,0.3
T.J. McConnell,2023,75.0,1526.0,16.8,0.59,19.1,0.5,1.0
Chris Boucher,2023,76.0,1523.0,18.0,0.59,18.0,-0.1,0.7
Georges Niang,2023,78.0,1512.0,10.9,0.61,17.0,-1.4,0.2
Bogdan Bogdanović,2023,54.0,1508.0,14.2,0.586,19.8,0.5,0.9
Damion Lee,2023,74.0,1506.0,10.7,0.607,16.3,-1.7,0.1
Bol Bol,2023,70.0,1505.0,14.4,0.603,18.2,-0.9,0.4
John Konchar,2023,72.0,1494.0,10.8,0.542,10.4,0.5,0.9
Rui Hachimura,2023,63.0,1466.0,13.2,0.556,20.2,-2.2,-0.1
Rui Hachimura,2023,30.0,728.0,13.6,0.558,23.0,-2.6,-0.1
Rui Hachimura,2023,33.0,738.0,12.7,0.553,17.4,-1.9,0.0
Dwight Powell,2023,76.0,1458.0,15.5,0.738,12.6,-1.2,0.3
Jeremy Sochan,2023,56.0,1458.0,11.4,0.509,19.8,-4.0,-0.7
Keita Bates-Diop,2023,67.0,1452.0,14.9,0.609,16.7,-0.6,0.5
Davion Mitchell,2023,80.0,1447.0,9.4,0.545,14.1,-2.8,-0.3
Pat Connaughton,2023,61.0,1443.0,10.0,0.531,13.8,-1.0,0.3
Zach Collins,2023,63.0,1441.0,16.4,0.599,21.2,-0.2,0.6
Isaiah Stewart,2023,50.0,1414.0,13.1,0.56,17.3,-2.1,0.0
AJ Griffin,2023,72.0,1401.0,12.6,0.577,17.9,-0.8,0.4
Isaiah Joe,2023,73.0,1395.0,14.5,0.626,17.7,0.9,1.0
Jonathan Kuminga,2023,67.0,1394.0,13.3,0.597,19.6,-1.7,0.1
Jusuf Nurkić,2023,52.0,1391.0,17.3,0.589,22.1,0.1,0.7
Dennis Smith Jr.,2023,54.0,1390.0,11.6,0.475,17.6,-2.2,-0.1
Larry Nance Jr.,2023,65.0,1381.0,16.0,0.649,11.9,2.0,1.4
Josh Okogie,2023,72.0,1350.0,13.3,0.531,17.7,-0.2,0.6
Devonte' Graham,2023,73.0,1338.0,12.5,0.552,17.1,-0.1,0.6
Devonte' Graham,2023,53.0,811.0,11.8,0.545,15.0,0.2,0.4
Devonte' Graham,2023,20.0,527.0,13.6,0.559,20.2,-0.4,0.2
Terrence Ross,2023,63.0,1330.0,10.2,0.544,16.8,-2.1,0.0
Terrence Ross,2023,42.0,944.0,8.6,0.543,15.7,-3.1,-0.3
Terrence Ross,2023,21.0,386.0,14.2,0.546,19.7,0.5,0.2
Luke Kennard,2023,59.0,1315.0,13.0,0.684,14.5,0.5,0.8
Luke Kennard,2023,35.0,725.0,10.5,0.623,15.0,-1.4,0.1
Luke Kennard,2023,24.0,590.0,16.0,0.758,13.7,2.9,0.7
Doug McDermott,2023,64.0,1314.0,11.1,0.59,19.2,-3.2,-0.4
Talen Horton-Tucker,2023,65.0,1313.0,13.7,0.508,25.9,-1.6,0.2
Jose Alvarado,2023,61.0,1310.0,11.8,0.525,19.8,-1.2,0.3
Aaron Wiggins,2023,70.0,1297.0,12.2,0.607,14.5,-2.1,0.0
Lonnie Walker IV,2023,56.0,1297.0,12.2,0.57,20.2,-1.4,0.2
Sam Hauser,2023,80.0,1290.0,12.7,0.634,14.7,1.0,1.0
Jalen Smith,2023,68.0,1279.0,15.9,0.565,21.0,-2.1,0.0
LaMelo Ball,2023,36.0,1268.0,17.9,0.541,30.0,2.4,1.4
David Roddy,2023,70.0,1258.0,8.8,0.519,16.7,-3.9,-0.6
Jaylen Nowell,2023,65.0,1252.0,13.7,0.527,25.0,-2.5,-0.2
Naz Reid,2023,68.0,1251.0,18.5,0.617,24.8,1.0,1.0
Trey Lyles,2023,74.0,1247.0,14.2,0.607,18.1,-1.0,0.3
Jalen Suggs,2023,53.0,1246.0,12.5,0.528,20.3,-1.0,0.3
Kevin Love,2023,62.0,1240.0,13.1,0.548,19.2,0.6,0.8
Kevin Love,2023,41.0,821.0,13.6,0.555,19.6,1.4,0.7
Kevin Love,2023,21.0,419.0,12.3,0.535,18.5,-1.1,0.1
Cory Joseph,2023,62.0,1227.0,12.1,0.558,15.2,-1.5,0.2
Delon Wright,2023,50.0,1221.0,16.3,0.581,12.9,3.4,1.7
Nick Richards,2023,65.0,1217.0,18.3,0.676,15.6,-1.3,0.2
Seth Curry,2023,61.0,1211.0,12.3,0.593,19.2,-2.1,0.0
Ochai Agbaji,2023,59.0,1209.0,9.5,0.561,15.8,-3.0,-0.3
Kenrich Williams,2023,53.0,1206.0,14.4,0.585,13.7,0.5,0.8
Matisse Thybulle,2023,71.0,1200.0,10.5,0.552,10.6,-0.5,0.4
Matisse Thybulle,2023,49.0,591.0,10.0,0.536,9.8,0.1,0.3
Matisse Thybulle,2023,22.0,609.0,11.0,0.566,11.4,-1.2,0.1
Isaiah Livers,2023,52.0,1199.0,8.4,0.567,11.9,-2.4,-0.1
Cameron Johnson,2023,42.0,1199.0,17.1,0.617,20.6,2.6,1.4
Cameron Johnson,2023,17.0,429.0,17.4,0.629,19.6,3.8,0.6
Cameron Johnson,2023,25.0,770.0,16.9,0.61,21.1,2.0,0.8
Anthony Lamb,2023,62.0,1195.0,10.9,0.61,13.8,-1.1,0.3
Taurean Prince,2023,54.0,1192.0,10.0,0.597,17.3,-3.3,-0.4
Andrew Wiggins,2023,37.0,1190.0,14.7,0.564,21.5,-0.5,0.5
Jordan Nwora,2023,62.0,1188.0,12.2,0.561,19.4,-2.1,0.0
Jordan Nwora,2023,38.0,597.0,10.0,0.53,17.6,-2.4,0.0
Jordan Nwora,2023,24.0,591.0,14.4,0.586,21.2,-1.8,0.0
Gary Harris,2023,48.0,1184.0,10.5,0.62,12.6,-0.7,0.4
Tre Mann,2023,67.0,1183.0,10.0,0.492,20.7,-3.9,-0.6
Trendon Watford,2023,62.0,1182.0,13.6,0.625,16.1,-1.8,0.1
Christian Braun,2023,76.0,1181.0,10.3,0.568,13.0,-2.4,-0.1
Xavier Tillman Sr.,2023,61.0,1180.0,17.3,0.621,13.7,1.9,1.2
Devin Vassell,2023,38.0,1178.0,15.5,0.55,24.4,0.4,0.7
Collin Sexton,2023,48.0,1145.0,15.9,0.616,23.4,-1.3,0.2
Precious Achiuwa,2023,55.0,1140.0,15.2,0.554,19.4,-2.3,-0.1
Steven Adams,2023,42.0,1133.0,17.5,0.564,14.6,0.6,0.7
Alec Burks,2023,51.0,1122.0,16.5,0.602,22.8,1.2,0.9
Lamar Stevens,2023,62.0,1120.0,9.5,0.524,13.6,-2.8,-0.2
Moritz Wagner,2023,57.0,1109.0,17.4,0.63,21.1,0.6,0.7
Jordan Goodwin,2023,62.0,1106.0,14.8,0.531,17.3,0.7,0.8
Victor Oladipo,2023,42.0,1106.0,10.6,0.513,21.1,-2.1,0.0
Ben Simmons,2023,42.0,1105.0,13.4,0.559,14.3,0.4,0.7
Jeff Green,2023,56.0,1091.0,11.0,0.576,17.0,-3.4,-0.4
Brandon Clarke,2023,56.0,1090.0,20.0,0.682,17.7,2.5,1.3
Bones Hyland,2023,56.0,1085.0,14.9,0.535,28.0,-0.8,0.3
Bones Hyland,2023,42.0,820.0,14.5,0.54,28.5,-0.8,0.3
Bones Hyland,2023,14.0,265.0,16.4,0.518,26.5,-0.9,0.1
Oshae Brissett,2023,65.0,1083.0,10.6,0.52,16.1,-3.2,-0.3
Thomas Bryant,2023,59.0,1081.0,19.7,0.682,18.2,0.6,0.7
Thomas Bryant,2023,41.0,876.0,21.5,0.712,18.2,2.3,0.9
Thomas Bryant,2023,18.0,205.0,11.8,0.547,18.2,-6.6,-0.2
Obi Toppin,2023,67.0,1050.0,13.6,0.565,19.5,-0.5,0.4
Joe Ingles,2023,46.0,1044.0,10.7,0.616,12.6,-0.7,0.3
Jalen Johnson,2023,70.0,1042.0,14.1,0.554,16.0,0.3,0.6
Isaiah Jackson,2023,63.0,1042.0,17.5,0.595,17.4,-0.8,0.3
Dyson Daniels,2023,59.0,1042.0,8.8,0.503,11.6,-1.8,0.0
Wenyen Gabriel,2023,68.0,1024.0,14.4,0.626,14.1,-2.2,-0.1
Austin Rivers,2023,52.0,1016.0,7.4,0.564,10.5,-2.8,-0.2
Hamidou Diallo,2023,56.0,996.0,15.7,0.593,21.8,-1.4,0.1
Will Barton,2023,56.0,993.0,10.0,0.493,18.9,-2.6,-0.2
Will Barton,2023,40.0,782.0,10.0,0.504,19.4,-2.7,-0.1
Will Barton,2023,16.0,211.0,9.9,0.451,16.7,-2.5,0.0
Marvin Bagley III,2023,42.0,990.0,17.2,0.587,20.4,-0.9,0.3
Cam Reddish,2023,40.0,990.0,10.6,0.561,17.1,-3.4,-0.4
Cam Reddish,2023,20.0,438.0,10.6,0.558,16.2,-2.3,0.0
Cam Reddish,2023,20.0,552.0,10.6,0.563,17.8,-4.3,-0.3
Jock Landale,2023,69.0,979.0,16.4,0.595,19.3,-1.1,0.2
Nassir Little,2023,54.0,976.0,10.2,0.555,16.0,-3.0,-0.3
Usman Garuba,2023,75.0,970.0,12.9,0.569,10.5,-1.4,0.2
JT Thor,2023,69.0,969.0,7.0,0.506,13.1,-4.7,-0.7
Haywood Highsmith,2023,54.0,969.0,8.5,0.517,12.5,-3.1,-0.3
Cameron Payne,2023,48.0,968.0,13.2,0.512,24.8,-1.2,0.2
Kendrick Nunn,2023,70.0,964.0,11.1,0.53,23.7,-3.5,-0.4
Kendrick Nunn,2023,39.0,528.0,8.7,0.503,23.3,-5.0,-0.4
Kendrick Nunn,2023,31.0,436.0,14.1,0.563,24.2,-1.6,0.0
Karl-Anthony Towns,2023,29.0,957.0,18.8,0.618,25.6,3.0,1.2
Zion Williamson,2023,29.0,956.0,25.2,0.652,30.4,5.8,1.9
Kevin Knox,2023,63.0,952.0,11.1,0.579,18.4,-3.5,-0.4
Kevin Knox,2023,42.0,593.0,10.3,0.612,16.2,-2.8,-0.1
Kevin Knox,2023,21.0,359.0,12.4,0.54,22.1,-4.6,-0.2
Cam Thomas,2023,57.0,948.0,14.7,0.567,27.8,-2.7,-0.2
Mike Muscala,2023,63.0,945.0,13.0,0.608,15.1,-0.4,0.4
Mike Muscala,2023,43.0,622.0,13.8,0.602,15.7,0.1,0.3
Mike Muscala,2023,20.0,323.0,11.6,0.623,14.0,-1.4,0.1
Maxi Kleber,2023,37.0,930.0,8.7,0.592,10.3,-2.2,0.0
Yuta Watanabe,2023,58.0,928.0,12.1,0.637,13.1,-0.6,0.3
Ish Wainright,2023,60.0,915.0,9.2,0.522,12.2,-1.2,0.2
Daishen Nix,2023,57.0,914.0,5.3,0.447,15.4,-6.5,-1.0
Jaylin Williams,2023,49.0,914.0,11.2,0.559,13.5,-1.7,0.1
Chris Duarte,2023,46.0,897.0,8.6,0.496,19.0,-4.5,-0.6
Derrick Jones Jr.,2023,64.0,893.0,13.8,0.597,14.5,-0.4,0.3
Dean Wade,2023,44.0,891.0,8.5,0.55,10.2,-0.7,0.3
Vlatko Čančar,2023,60.0,889.0,11.0,0.606,13.8,-1.8,0.0
Nickeil Alexander-Walker,2023,59.0,884.0,11.6,0.565,17.9,-0.9,0.2
Nickeil Alexander-Walker,2023,36.0,528.0,13.0,0.609,18.4,0.5,0.3
Nickeil Alexander-Walker,2023,23.0,356.0,9.6,0.503,17.3,-3.0,-0.1
Bismack Biyombo,2023,61.0,874.0,14.4,0.555,14.0,-0.9,0.2
Goran Dragić,2023,58.0,870.0,10.3,0.514,21.1,-3.9,-0.4
Goran Dragić,2023,51.0,787.0,10.2,0.514,21.0,-3.7,-0.3
Goran Dragić,2023,7.0,83.0,11.4,0.516,22.7,-5.2,-0.1
James Wiseman,2023,45.0,867.0,15.6,0.589,21.2,-3.5,-0.3
James Wiseman,2023,21.0,262.0,17.1,0.655,20.0,-1.7,0.0
James Wiseman,2023,24.0,605.0,15.0,0.563,21.7,-4.3,-0.4
Théo Maledon,2023,44.0,854.0,11.6,0.515,17.0,-2.5,-0.1
Andre Drummond,2023,67.0,849.0,20.8,0.606,21.0,-0.8,0.3
Aaron Holiday,2023,63.0,845.0,9.4,0.528,13.4,-2.0,0.0
Romeo Langford,2023,43.0,844.0,10.4,0.524,15.4,-4.2,-0.5
Terence Davis,2023,64.0,841.0,12.9,0.563,22.2,-1.5,0.1
George Hill,2023,46.0,834.0,10.6,0.61,11.3,-1.5,0.1
George Hill,2023,35.0,668.0,9.8,0.575,11.3,-1.7,0.0
George Hill,2023,11.0,166.0,14.1,0.751,11.4,-0.6,0.1
Mark Williams,2023,43.0,828.0,19.8,0.659,17.0,0.1,0.4
Robert Williams,2023,35.0,824.0,19.8,0.742,11.8,3.3,1.1
Wesley Matthews,2023,52.0,820.0,7.0,0.519,9.8,-2.7,-0.1
Moses Moody,2023,63.0,817.0,10.3,0.603,14.6,-2.6,-0.1
Rudy Gay,2023,56.0,816.0,9.0,0.475,17.7,-4.0,-0.4
Ty Jerome,2023,45.0,816.0,12.8,0.594,14.9,-0.8,0.3
Jeremiah Robinson-Earl,2023,43.0,814.0,13.0,0.548,14.6,-1.5,0.1
Jericho Sims,2023,52.0,812.0,13.8,0.78,7.4,-0.5,0.3
Caleb Houstan,2023,51.0,812.0,6.2,0.508,11.0,-4.0,-0.4
Danuel House Jr.,2023,56.0,807.0,9.4,0.6,13.8,-3.0,-0.2
Landry Shamet,2023,40.0,807.0,10.9,0.537,18.9,-1.4,0.1
Dario Šarić,2023,57.0,806.0,13.5,0.583,19.2,-1.4,0.1
Dario Šarić,2023,37.0,533.0,12.3,0.545,18.7,-2.0,0.0
Dario Šarić,2023,20.0,273.0,15.9,0.65,20.2,-0.2,0.1
Luke Kornet,2023,69.0,804.0,16.7,0.697,11.5,1.0,0.6
Christian Koloko,2023,58.0,802.0,11.4,0.517,10.4,-3.5,-0.3
Khris Middleton,2023,33.0,801.0,17.4,0.551,27.4,0.8,0.6
JaMychal Green,2023,57.0,797.0,15.5,0.65,17.5,-0.5,0.3
Thaddeus Young,2023,54.0,795.0,14.1,0.573,13.5,0.1,0.4
Bryce McGowens,2023,46.0,787.0,7.2,0.519,15.0,-6.0,-0.8
Josh Christopher,2023,64.0,786.0,11.5,0.523,21.9,-4.3,-0.5
Robert Covington,2023,48.0,779.0,14.2,0.584,15.6,1.7,0.7
Justise Winslow,2023,29.0,776.0,9.3,0.466,14.2,-2.8,-0.2
Mo Bamba,2023,49.0,769.0,15.7,0.602,16.6,0.5,0.5
Mo Bamba,2023,40.0,681.0,16.3,0.613,16.3,1.3,0.6
Mo Bamba,2023,9.0,88.0,11.4,0.518,19.1,-5.5,-0.1
Simone Fontecchio,2023,52.0,766.0,8.0,0.495,20.2,-5.2,-0.6
Miles McBride,2023,64.0,760.0,8.4,0.475,14.6,-2.3,-0.1
Paul Reed,2023,69.0,755.0,19.2,0.62,16.4,-0.1,0.4
John Wall,2023,34.0,755.0,13.6,0.498,27.0,-1.2,0.1
R.J. Hampton,2023,47.0,750.0,10.8,0.558,17.8,-2.9,-0.2
R.J. Hampton,2023,26.0,361.0,12.5,0.572,18.0,-1.2,0.1
R.J. Hampton,2023,21.0,389.0,9.3,0.546,17.6,-4.4,-0.2
Edmond Sumner,2023,53.0,736.0,14.0,0.597,22.1,-2.6,-0.1
Zeke Nnaji,2023,53.0,728.0,12.5,0.62,15.2,-3.7,-0.3
Jaden Hardy,2023,48.0,708.0,14.6,0.571,26.4,-2.3,0.0
Justin Holiday,2023,46.0,706.0,6.6,0.494,14.1,-3.9,-0.3
Justin Holiday,2023,28.0,411.0,6.1,0.504,14.0,-3.7,-0.2
Justin Holiday,2023,18.0,295.0,7.4,0.479,14.2,-4.1,-0.2
MarJon Beauchamp,2023,52.0,701.0,8.2,0.513,18.3,-4.8,-0.5
Aleksej Pokusevski,2023,34.0,701.0,13.4,0.522,18.3,0.0,0.3
Juan Toscano-Anderson,2023,52.0,700.0,7.2,0.505,11.3,-3.8,-0.3
Juan Toscano-Anderson,2023,30.0,365.0,7.5,0.558,10.4,-3.4,-0.1
Juan Toscano-Anderson,2023,22.0,335.0,6.9,0.457,12.2,-4.3,-0.2
Malachi Flynn,2023,53.0,691.0,8.7,0.479,17.4,-4.1,-0.4
Duncan Robinson,2023,42.0,691.0,7.8,0.534,17.9,-5.0,-0.5
Chimezie Metu,2023,66.0,689.0,17.3,0.639,17.6,-0.1,0.3
T.J. Warren,2023,42.0,687.0,13.5,0.55,19.5,-2.0,0.0
T.J. Warren,2023,26.0,490.0,14.3,0.576,20.9,-2.0,0.0
T.J. Warren,2023,16.0,197.0,11.6,0.473,16.0,-1.9,0.0
Garrison Mathews,2023,54.0,686.0,9.7,0.573,14.7,-2.4,-0.1
Garrison Mathews,2023,45.0,602.0,9.1,0.564,14.3,-2.5,-0.1
Garrison Mathews,2023,9.0,84.0,14.0,0.623,17.8,-1.7,0.0
Montrezl Harrell,2023,57.0,681.0,17.6,0.631,18.9,-1.3,0.1
Jordan McLaughlin,2023,43.0,678.0,11.8,0.526,11.7,-0.7,0.2
Jae'Sean Tate,2023,31.0,677.0,12.2,0.546,18.8,-3.5,-0.3
Blake Wesley,2023,37.0,669.0,3.5,0.393,18.5,-9.6,-1.3
Sandro Mamukelashvili,2023,43.0,660.0,13.4,0.516,18.2,-2.4,-0.1
Sandro Mamukelashvili,2023,24.0,217.0,8.5,0.432,14.5,-3.6,-0.1
Sandro Mamukelashvili,2023,19.0,443.0,15.9,0.545,20.1,-1.8,0.0
Eugene Omoruyi,2023,40.0,645.0,10.9,0.533,19.3,-4.4,-0.4
Eugene Omoruyi,2023,23.0,272.0,10.6,0.531,18.8,-4.9,-0.2
Eugene Omoruyi,2023,17.0,373.0,11.2,0.533,19.7,-4.1,-0.2
Payton Pritchard,2023,48.0,643.0,10.3,0.536,19.8,-3.4,-0.2
Amir Coffey,2023,50.0,625.0,7.0,0.498,13.5,-5.0,-0.5
Anthony Gill,2023,59.0,624.0,11.1,0.604,12.3,-3.3,-0.2
Jabari Walker,2023,56.0,619.0,9.6,0.496,17.3,-6.1,-0.6
Darius Bazley,2023,43.0,616.0,13.1,0.524,16.4,-1.0,0.2
Darius Bazley,2023,36.0,555.0,12.9,0.525,15.7,-1.0,0.1
Darius Bazley,2023,7.0,61.0,15.5,0.515,22.5,-0.4,0.0
Juancho Hernangómez,2023,42.0,614.0,7.6,0.504,9.4,-3.3,-0.2
Jaxson Hayes,2023,47.0,610.0,13.7,0.605,15.7,-1.2,0.1
Frank Ntilikina,2023,47.0,607.0,5.2,0.461,13.1,-6.7,-0.7
DeAndre Jordan,2023,39.0,586.0,14.7,0.731,13.7,-1.8,0.0
Blake Griffin,2023,41.0,569.0,13.1,0.59,12.7,0.1,0.3
Ousmane Dieng,2023,39.0,569.0,9.3,0.505,15.9,-3.6,-0.2
Kris Dunn,2023,22.0,568.0,19.1,0.606,20.2,2.4,0.6
Patty Mills,2023,40.0,567.0,10.6,0.554,19.7,-3.1,-0.2
Ricky Rubio,2023,33.0,566.0,10.4,0.442,17.7,-2.8,-0.1
Ziaire Williams,2023,37.0,561.0,7.4,0.511,18.0,-5.6,-0.5
Day'Ron Sharpe,2023,48.0,552.0,17.8,0.581,19.0,-2.3,0.0
Kai Jones,2023,46.0,550.0,10.8,0.597,12.4,-4.0,-0.3
Lindy Waters III,2023,41.0,531.0,11.8,0.573,15.5,0.1,0.3
Rodney McGruder,2023,32.0,524.0,10.7,0.566,14.0,-1.5,0.1
Chuma Okeke,2023,27.0,518.0,9.1,0.488,12.3,-1.6,0.1
James Bouknight,2023,34.0,515.0,6.2,0.463,19.5,-6.5,-0.6
Max Christie,2023,41.0,512.0,7.4,0.566,10.4,-3.1,-0.1
Charles Bassey,2023,35.0,508.0,18.8,0.658,15.6,0.7,0.3
Raul Neto,2023,48.0,505.0,12.6,0.628,13.2,-0.2,0.2
Dāvis Bertāns,2023,45.0,492.0,11.9,0.618,16.2,-1.2,0.1
Taj Gibson,2023,49.0,480.0,11.4,0.585,15.3,-3.2,-0.1
Javonte Green,2023,32.0,480.0,14.5,0.646,13.6,1.4,0.4
Damian Jones,2023,41.0,477.0,12.9,0.719,10.7,-1.7,0.0
Damian Jones,2023,22.0,176.0,13.8,0.6,13.2,-2.0,0.0
Damian Jones,2023,19.0,301.0,12.4,0.821,9.3,-1.5,0.0
Isaiah Roby,2023,42.0,474.0,9.3,0.497,17.8,-4.6,-0.3
Stanley Johnson,2023,30.0,469.0,13.5,0.625,15.2,-1.0,0.1
Svi Mykhailiuk,2023,32.0,468.0,14.0,0.584,19.3,-0.1,0.2
Svi Mykhailiuk,2023,13.0,40.0,15.8,0.739,17.4,4.1,0.1
Svi Mykhailiuk,2023,19.0,428.0,13.8,0.571,19.5,-0.5,0.2
Evan Fournier,2023,27.0,459.0,6.9,0.471,18.4,-4.0,-0.2
Willy Hernangómez,2023,38.0,458.0,20.7,0.61,23.8,0.3,0.3
Kevon Harris,2023,34.0,457.0,9.2,0.564,13.7,-3.6,-0.2
Goga Bitadze,2023,38.0,457.0,17.1,0.582,15.4,0.3,0.3
Goga Bitadze,2023,21.0,202.0,13.9,0.551,15.5,-1.1,0.0
Goga Bitadze,2023,17.0,255.0,19.7,0.606,15.3,1.3,0.2
Admiral Schofield,2023,37.0,451.0,10.1,0.587,14.1,-2.9,-0.1
TyTy Washington Jr.,2023,31.0,433.0,7.5,0.432,17.4,-6.3,-0.5
Dewayne Dedmon,2023,38.0,426.0,15.5,0.577,20.6,-1.6,0.0
Dewayne Dedmon,2023,30.0,350.0,15.6,0.576,21.2,-1.8,0.0
Dewayne Dedmon,2023,8.0,76.0,15.5,0.579,17.8,-0.7,0.0
Orlando Robinson,2023,31.0,425.0,13.4,0.565,12.4,-2.1,0.0
Johnny Davis,2023,28.0,423.0,7.2,0.446,20.5,-7.4,-0.6
Keon Johnson,2023,40.0,416.0,9.0,0.482,25.0,-5.4,-0.4
Jake LaRavia,2023,35.0,414.0,6.7,0.531,11.7,-3.5,-0.2
Dominick Barlow,2023,28.0,408.0,12.4,0.567,11.3,-4.6,-0.3
Bruno Fernando,2023,39.0,405.0,16.6,0.571,16.3,-2.0,0.0
Bruno Fernando,2023,31.0,364.0,16.1,0.561,15.1,-1.7,0.0
Bruno Fernando,2023,8.0,41.0,20.1,0.624,27.3,-5.0,0.0
Cade Cunningham,2023,12.0,400.0,14.0,0.492,30.0,-0.7,0.1
Ish Smith,2023,43.0,398.0,6.5,0.407,19.3,-6.6,-0.5
Duane Washington Jr.,2023,31.0,394.0,9.3,0.458,32.5,-4.6,-0.3
Kessler Edwards,2023,36.0,385.0,8.4,0.502,12.7,-3.9,-0.2
Kessler Edwards,2023,14.0,79.0,2.4,0.301,16.2,-9.7,-0.2
Kessler Edwards,2023,22.0,306.0,10.0,0.569,11.7,-2.5,0.0
Saben Lee,2023,25.0,373.0,13.1,0.517,19.5,-1.8,0.0
Saben Lee,2023,2.0,10.0,12.8,0.75,31.3,-4.3,0.0
Saben Lee,2023,23.0,363.0,13.1,0.51,19.1,-1.8,0.0
Gary Payton II,2023,22.0,367.0,13.3,0.701,10.3,0.3,0.2
Gary Payton II,2023,15.0,255.0,11.3,0.713,9.3,-0.6,0.1
Gary Payton II,2023,7.0,112.0,17.7,0.682,12.5,2.4,0.1
Udoka Azubuike,2023,36.0,359.0,16.1,0.774,11.5,-0.6,0.1
Gorgui Dieng,2023,31.0,358.0,9.9,0.493,17.9,-3.9,-0.2
JaVale McGee,2023,42.0,355.0,17.2,0.65,22.8,-3.7,-0.1
Markieff Morris,2023,35.0,355.0,10.4,0.553,17.2,-2.7,-0.1
Markieff Morris,2023,27.0,285.0,10.7,0.556,15.6,-1.9,0.0
Markieff Morris,2023,8.0,70.0,9.1,0.545,23.9,-5.8,-0.1
Furkan Korkmaz,2023,37.0,353.0,9.3,0.552,19.1,-4.4,-0.2
Richaun Holmes,2023,42.0,348.0,12.9,0.668,13.7,-2.9,-0.1
A.J. Green,2023,35.0,345.0,11.5,0.607,16.6,-0.9,0.1
Davon Reed,2023,43.0,342.0,6.2,0.471,14.5,-5.3,-0.3
Davon Reed,2023,35.0,315.0,5.2,0.456,15.0,-6.1,-0.3
Davon Reed,2023,8.0,27.0,16.7,0.694,9.0,4.3,0.0
Jae Crowder,2023,18.0,340.0,14.6,0.624,13.2,1.2,0.3
Derrick Rose,2023,27.0,338.0,10.1,0.463,23.6,-3.7,-0.1
McKinley Wright IV,2023,27.0,335.0,12.4,0.536,16.9,-2.7,-0.1
Theo Pinson,2023,40.0,323.0,10.1,0.512,14.7,-3.4,-0.1
Julian Champagnie,2023,17.0,320.0,13.4,0.6,19.2,-3.3,-0.1
Julian Champagnie,2023,2.0,7.0,-3.8,0.0,12.8,-13.5,0.0
Julian Champagnie,2023,15.0,313.0,13.8,0.609,19.3,-3.0,-0.1
Matt Ryan,2023,34.0,310.0,8.1,0.538,16.5,-3.4,-0.1
Matt Ryan,2023,12.0,129.0,4.6,0.459,17.7,-5.7,-0.1
Matt Ryan,2023,22.0,181.0,10.6,0.604,15.6,-1.7,0.0
Robin Lopez,2023,37.0,299.0,11.6,0.675,16.1,-3.0,-0.1
Moses Brown,2023,36.0,294.0,22.2,0.607,21.2,-0.6,0.1
Moses Brown,2023,34.0,288.0,22.7,0.607,21.5,-0.4,0.1
Moses Brown,2023,2.0,6.0,-2.6,,7.4,-9.9,0.0
Nathan Knight,2023,38.0,291.0,14.5,0.655,18.7,-3.2,-0.1
Kennedy Chandler,2023,36.0,281.0,10.6,0.44,15.8,-2.7,0.0
Dalano Banton,2023,31.0,279.0,14.9,0.505,24.2,-0.5,0.1
Trent Forrest,2023,23.0,277.0,6.1,0.424,11.6,-5.1,-0.2
Bryn Forbes,2023,25.0,268.0,6.2,0.497,16.2,-6.3,-0.3
Terry Taylor,2023,31.0,264.0,11.0,0.557,14.2,-4.1,-0.1
